#묶음	번호	식별자	EN	JP	KO
6	59	CELL2631	<1>There go the screens again. They sure do switch spots a lot! The "Purchase Shop" screen is now on the bottom screen.	<1>画面が上下切り替わりました。\n下画面に表示されているのが\n”ショップ購入画面”です。	
6	60	CELL2641	<1>You buy shops and rides using the exact same process. Let's start out with a Whippy Ice Cream shop.	<1>流れはアトラクションの時と一緒です。\nそれではウォーリーアイスを選択しましょう。	
6	61	CELL2651	<1>You can either check-mark or draw a circle around the shop. Do whatever is easiest for you.	<1>ウォーリーアイスを\n”チェック”又は\n○で囲んでみてください。	
6	62	CELL2661	<1>OK! The screens have switched back. Time to put the Whippy Ice Cream shop on the map!	<1>また画面が上下切り替わりました。\nパーク画面のウォーリーアイスを\n配置しましょう。	
6	63	CELL2671	<1>Take your stylus and grab the Whippy Ice Cream shop. Then drag it over to the flashing place and let it go.	<1>タッチペンでウォーリーアイスを\n点滅位置に移動させてみてください。	
6	64	CELL2681	<1>Once you've done that, the OK icon will appear. If everything's cool, tap the OK icon.	<1>位置が決まると、ＯＫアイコンが表示されます。\nＯＫアイコンをタッチしてみましょう。	
6	65	CELL2691	<2>And look at that! Your new Whippy Ice Cream shop is in its place! Oh -- there's one thing I want you to remember about shops.	<2>ウォーリーアイス、配置されたね！\nショップについても、\nひとつ覚えて欲しいことがあります。	
6	66	CELL2701	<1>Just like rides, shops have to be next to paths. It's really important. Trust me, OK?	<1>アトラクションの時と一緒。ショップも\n歩道に隣接した場所に設置する必要があるの。\n忘れないでね。	
6	67	CELL2711	<3>No way! A guest just came out of the Whippy Ice Cream shop and threw some garbage on the path! Eww!	<3>もぅ！\nウォーリーアイスから出てきたお客さん、\nゴミを捨てちゃったみたい。	
6	68	CELL2721	<4>The park's gonna turn into a garbage dump! All the guests will get sad and go home!	<4>テーマパークがゴミばっかりになっちゃう。\nこのままじゃ他のお客さん、\n悲しくなって帰っちゃうよ。	
6	69	CELL2731	<1>Let's get a Handyman to come in and help keep the park nice and clean.	<1>こんな時は”スイーパー”さんにお願いして、\n園内をきれいに掃除してもらいましょう。	
6	70	CELL2741	<1>You see the flashing thingie? That's the "Staff" icon. Tap it, please.	<1>点滅してるのが”スタッフアイコン”。\nアイコンをタッチしてみましょう。	
6	71	CELL2751	<1>SWITCH!!! Hee hee, I've always wanted to do that. The "Hire Staff" screen is now on the bottom screen.	<1>画面が上下切り替わりました。\n下画面に表示されているのが\n”スタッフ雇用画面”です。	
6	72	CELL2761	<1>There are all kinds of people to hire, but right now we need a "Handyman." Tap him to see a description of him.	<1>色んなスタッフの中から、\n”スイーパー”さんをタッチしてみてください。	
6	73	CELL2771	<1>Did you read the description? It says he's a cleaning pro, who makes theme parks shine and sparkle.	<1>説明文見てくれた？\n彼は汚れて悲しんでるテーマパークを掃除する、\nプロのスタッフなんだ。	
6	74	CELL2781	<1>So either draw a check mark on the Handyman or draw a circle around him.	<1>スイーパーさんをタッチペンで\n”チェック”又は○で囲んでみて。	
6	75	CELL2791	<1>It's the magical switching screens again! Okay, let's give the Handyman a place to stand.	<1>画面、上下切り替わったね。\n次にスイーパーさんの配属場所を指定しよ。	
6	76	CELL2801	<1>Tap the flashing place, all right? When the Handyman is in place, tap OK.	<1>点滅している場所をタッチしてください。\nＯＫアイコンが表示されます。配置しましょう。	
6	77	CELL2811	<2>Yep! There he is and he's cleaning. How cool is that? Oh, and when your park gets bigger, don't forget to hire more handymen!	<2>スイーパーさん掃除してくれてるね、\n良かったぁ。テーマパークの大きさに合せて、\n増やしていってね。	
6	78	CELL2821	<5>YIKES! There's smoke coming out of the Bouncy Castle!	<5>あ、やだ、大変！\nバウンシーキャッスルから煙が出てるよ！	
6	79	CELL2831	<3>That smoke means the castle's not feeling well, you know? If we ignore it, it'll explode and make a big mess for everybody!	<3>あの煙、お腹が痛いって合図出してるんだよ？\nこのままほっとく爆発して、\n大変な事になっちゃう。	
6	80	CELL2841	<4>If something explodes somewhere, it does a ton of damage and you can't ever use that spot again to build rides.	<4>一回爆発すると、\n同じ場所に新しい建物\n立てられなくなっちゃうし…	
6	81	CELL2851	<4>I'd hate for any of the rides to get sick and stop working. We need someone to give them daily check ups.	<4>悲しい事故、起こしたくないよ。\nアトラクションが病気かどうか、\n誰かが常にチェックしなきゃ。	
6	82	CELL2861	<1>I think it's time for more hiring. Let's get some Mechanics in here to keep the rides running smoothly!	<1>それじゃ今度は、アトラクションのお医者さん、\n”メカニック”さんを雇ってみよ！	
6	83	CELL2871	<1>Tap the same icon you used when you hired the Handyman. Yeah, the "Staff" icon.	<1>スイーパーの時みたいに、点滅している\n”スタッフアイコン”をタッチしてみて。	
6	84	CELL2881	<1>And here's the "Hire Staff" screen. Go ahead and select a "Mechanic," OK?	<1>”スタッフ雇用画面”に移動したね。\nここで”メカニック”さんを選択してみて。	
6	85	CELL2891	<1>You can put a check mark on the Mechanic or draw a circle around him.	<1>メカニックさんをタッチペンで\n”チェック”又は○で囲んで。	
6	86	CELL2901	<1>SWITCHEROO! It's crazy, isn't it? Let's pick a spot for the Mechanic.	<1>上下画面、切り替わったね。\n次にメカニックさんの配属場所を指定しよ。	
6	87	CELL2911	<1>Tap the flashing spot and then tap OK. YAY!	<1>点滅している場所をタッチしてください。\nＯＫアイコンが表示されます。配置しましょう。	
6	88	CELL2921	<1>When a Mechanic notices something is wrong, he'll automatically move to a ride that needs repairs.	<1>異変に気がついたメカニックさんは、\nほっといても故障アトラクションに\n向かってくれるんだけど…	
6	89	CELL2931	<1>But when the park has got lots of rides, it's better for you to manually tell Mechanics which rides to repair.	<1>アトラクションが増えてくると、\nオーナーが直接、修理の指示を\n出した方がいい時もあるかも。	
6	90	CELL2941	<2>Do you want to know how to do it? I'll tell you!	<2>その時の為に、\n修理先の指示の仕方について\nモカが教えてあげるね。	
6	91	CELL2951	<1>First, make sure no icons along the bottom of the screen are active, OK? This means that the cursor is "free".	<1>まず、どのアイコンも\nＯＮになってない事を確認してみて。\nこれを”カーソルフリー”って呼ぶんだ。	
6	92	CELL2961	<1>So the cursor's free, right? Go ahead and tap the Bouncy Castle.	<1>カーソルフリー状態で、\nバウンシーキャッスルをタッチしてみて。	
6	93	CELL2971	<1>A status screen's showing up on the top screen, isn't it? You can look at this to see what shape Bouncy Castle's in.	<1>上画面に”ステータス画面”が表示されてるね。\nバウンシーキャッスルの状況、\nこれでバッチリわかっちゃいます。	
6	94	CELL2981	<1>Usually when the cursor is free, you can tap on staff members, guests, shops or rides to see their Status screen.	<1>他にも”カーソルフリー”状態で、\nスタッフやショップ、アトラクションを\nタッチしてみると…	
6	95	CELL2991	<1>Any time you need this kind of information you can pull up this screen. Don't forget!	<1>いつでもどこでも\nステータス情報を参照できるよ、\n覚えてね。	
6	96	CELL3001	<1>You can see the flashing gauge on the Bouncy Castle status screen, can't you?	<1>バウンシーキャッスルのステータス画面、\nゲージが点滅しているの、わかるよね？	
6	97	CELL3011	<1>That's what we call the...umm... Darn it! Umm...oh! The "Reliability" bar! YAY!	<1>これはこのアトラクションの\n耐久度を表す”耐久ゲージ”なの。	
6	98	CELL3021	<4>It's red like a tomato, isn't it? It means this ride's in trouble!	<4>ゲージがもう真っ赤…\nこの子が怖いよ、痛いよ、って合図出してる…	
6	99	CELL3031	<1>You can call a Mechanic to come and fix the ride right away by tapping the Reliability bar.	<1>このゲージをタッチすることで、\nメカニックさんをバウンシーキャッスルに\n急行させる事ができるよ。	
6	100	CELL3041	<1>To do that, check out the new icon in the bottom right-hand corner of the screen. That's the "Edit" icon.	<1>パーク画面、右下に注目して。\n新たに表示されたアイコンは\n”エディットアイコン”っていいます。	
6	101	CELL3051	<1>Tap it, would you?	<1>”エディットアイコン”をタッチしてみて。	
6	102	CELL3061	<1>The top and bottom screens have switched again. Now, you can tap on the status screen!	<1>上下画面が切り替わったね。\nこれで下画面で\nステータス画面をタッチする事ができるね。	
6	103	CELL3071	<3>Hit that Reliability bar quick! We've gotta get the Bouncy Castle fixed before it explodes!	<3>はやくゲージをタッチして、\nバウンシーキャッスルを元気にしてあげよ。	
6	104	CELL3081	<2>Go, Mechanic, go! Fix that ride! All right, it looks like everything's going to be OK. Phew!	<2>メカニックさん、バウンシーキャッスルの修理に\n取りかかったみたい。間に合ってよかったぁ。	
6	105	CELL3091	<1>To wrap this up, I'm gonna teach you a super-duper technique.	<1>じゃあ最後にモカが知ってる、とっておきの\nすごいヒッサツワザ、教えてあげるね。	
6	106	CELL3101	<1>Make sure the cursor's free, all right?	<1>最初に\n”カーソルフリー”状態である事を確認して。	
6	107	CELL3111	<1>Now tap the Mechanic a couple of times, really quickly.	<1>この状態で、タッチペンでメカニックさんを\n素早く何度もタッチしてみて…	
6	108	CELL3121	<2>What do you think? Did you notice the Mechanic started working faster?	<2>エヘヘ？どう？\nメカニックさんの動作が\n速くなった事に気付いた？	
6	109	CELL3131	<1>Doesn't matter how great a Mechanic is, it takes time to fix a ride.	<1>アトラクション修理って、\nどれだけスゴいメカニックさんでも、\nやっぱ時間がかかっちゃうんだ。	
6	110	CELL3141	<2>But, you know what? If you tell 'em they're doing a good job by tapping on them, they'll work faster!	<2>だけどオーナーが励ましてあげる事で、\n作業スピードが\nものすごくアップしちゃうんだよ！	
6	111	CELL3151	<1>This works with all staff members, not just Mechanics. I bet they'll work their tails off to make you proud of them!	<1>メカニックさんに関わらず、すべてのスタッフは\nオーナーの期待に応えようと、頑張るはず。	
6	112	CELL3161	<1>People respond well to kindness. So be sure to give them your support, okay?	<1>こういう、やさしさとか気持ちって\n通じるんだね。スタッフさん、\nみーんな励ましたりできないかな？	
6	113	CELL3171	<2>And that's it! We're all done! Did you notice from the middle, I hardly ever stuttered or forgot things?	<2>お疲れ様でした、チュートリアル完了だよ。\nモカ、途中から\nしゃべり方変わっちゃってるよね…	
6	114	CELL3181	<3>It's all because of you! I felt like I'd known you for years, so I wasn't nervous at all!	<3>もぅ、オーナーが悪いんだよ！\nだって昔から知ってるみたいに、\nしゃべりやすかったんだもん…	
6	115	CELL3191	<1>We talked about all kinds of stuff, didn't we? I haven't had that much fun in a long time. I feel like I'm flying!	<1>色んな事いっぱいお話できて、\nすごく、すごーく楽しかったです。\n胸がほんわり暖かい感じ…	
6	116	CELL3201	<2>What if I really could fly? How cool would that be? Oh, right... well, anyway, let's get going and build a super park!	<2>エヘヘ…モカ、何言ってんだろ？\nという訳で、これからも\nテーマパーク造り、一緒にがんばろ！	
6	117	TT_SKIP_CONFIRM_MESSAGE	<1>Umm... are you sure you want to skip this tutorial?	<1>スタートボタンで、\nチュートリアルをスキップするよー。\nどうする？	
