#묶음	번호	식별자	EN	JP	KO
6	78	CELL2821	<5>Egad! The Bouncy Castle ride you placed earlier is letting out smoke!  It needs repair!	<5>大変です！\n設置したバウンシーキャッスルから\n煙が上がっています！	
6	79	CELL2831	<3>Unless you do something about it quickly, this may result in a devastating explosion!	<3>このまま放っておくと、\n悲惨な爆発事故に繋がる可能性があります！	
6	80	CELL2841	<4>Such a disaster would damage the area, leaving you unable to build anything new in its place.	<4>事故現場はいつ見ても悲惨です。\n悲惨さのあまり、新たな施設を建設する事は\n出来なくなるのですから。	
6	81	CELL2851	<3>Daily maintenance is essential to prevent ride malfunctions.	<3>事故を未然に防ぐ為には、\n日ごろのメンテナンスが欠かせません。	
6	82	CELL2861	<3>Let's hire some staff to help keep the rides running!	<3>今度はアトラクションを修理するスタッフ、\nメカニックを雇ってみましょう！	
6	83	CELL2871	<1>As with the Handyman, tap the flashing "Staff" icon.	<1>スイーパーの時と同様、点滅している\n”スタッフアイコン”をタッチしてください。	
6	84	CELL2881	<1>You're now in the "Hire Staff" screen. Select the "Mechanic".	<1>”スタッフ雇用画面”に移動しました。\n次に”メカニック”を選択します。	
6	85	CELL2891	<1>Either draw a check mark on, or a circle around, the Mechanic.	<1>メカニックを”チェック”\n又は○で囲んでください。	
6	86	CELL2901	<1>The upper and lower screens have switched again. Let's place the Mechanic you selected.	<1>上下画面が切り替わりました。\n次にメカニックの配属場所を指定しましょう。	
6	87	CELL2911	<1>Tap the flashing location to position the Mechanic, then tap OK to place him.	<1>点滅位置をタッチすると、\nＯＫアイコンが表示されます。\n配置しましょう。	
6	88	CELL2921	<1>The Mechanic will automatically notice the problem and move to repair the malfunctioning ride.	<1>異変に気がついたメカニックは通常、\nほっといても、\n故障アトラクションに移動します。	
6	89	CELL2931	<1>When you have a large number of rides, you will likely need to specify which ride should be worked on.	<1>…が、アトラクションが増えてくると、\nオーナー自らが修理先を指定する必要が\n出てくるかもしれません。	
6	90	CELL2941	<1>Let's go over how to do that now, so you'll know what to do when that time comes.	<1>その時に備え、\n修理先の指定方法について\nレクチャーしましょう。	
6	91	CELL2951	<1>First of all, make sure none of the icons along the bottom of the screen are active. This means the cursor is "free".<P>As you can see, the Eraser icon is active. Please tap the Eraser icon to turn it off and free the cursor.	<1>まず、どのアイコンも\nＯＮになってない事を確認してください。\nこれを”カーソルフリー”と呼称します。	
6	92	CELL2961	<1>With the cursor free, tap the Bouncy Castle ride.	<1>カーソルフリー状態で、\nバウンシーキャッスルをタッチしてください。	
6	93	CELL2971	<1>The upper screen now shows you the details of the Bouncy Castle's current status.	<1>上画面に”ステータス画面”が表示されてます。\nこの画面で現在のバウンシーキャッスルの状況が\n把握できます。	
6	94	CELL2981	<1>When the cursor is free during gameplay you can tap your staff, guests, shops or rides to bring up their Status screens.	<1>”カーソルフリー”状態で、\nスタッフやショップ、アトラクションを\nタッチしてみると…	
6	95	CELL2991	<1>You can refer to these Status screens and edit their details at any time during the game.	<1>いつでもステータス情報を\n参照することが可能です。\n覚えておきましょう。	
6	96	CELL3001	<1>As you can see, one of the bars on the Bouncy Castle's Status screen is flashing.	<1>バウンシーキャッスルのステータス画面にて、\n点滅しているゲージがわかりますか？	
6	97	CELL3011	<1>This is the "Reliability" bar for the ride.	<1>これはこのアトラクションの\n耐久度を表す”耐久ゲージ”です。	
6	98	CELL3021	<3>The bar is red, indicating the ride is in a highly dangerous state.	<3>ゲージが真っ赤です。このような状態は、\nかなり危険な状況であることを示しています。	
6	99	CELL3031	<3>You can summon an available Mechanic to repair this ride by tapping this Reliability bar.	<3>このゲージをタッチすることによって、\nメカニックをバウンシーキャッスルに\n急行させる事ができます。	
6	100	CELL3041	<1>Look at the bottom right corner of the park screen. The icon that has appeared there is called the Edit icon.	<1>パーク画面、右下に注目してください。\n新たに出現したアイコンは\n”エディットアイコン”といいます。	
6	101	CELL3051	<1>Please tap the Edit icon.	<1>”エディットアイコン”をタッチしてください。	
6	102	CELL3061	<1>The Status screen has moved to the lower screen. You can now edit it.	<1>上下画面が切り替わりました。\nこれでステータス画面を\nタッチする事が可能となります。	
6	103	CELL3071	<3>Quickly, tap the Reliability bar to summon a Mechanic before a disaster occurs!	<3>さぁ、悲惨な事故が起こる前に、\nゲージをタッチしてください！	
6	104	CELL3081	<2>A mechanic has started repairing the Bouncy Castle. Your park and your guests are safe now.	<2>メカニックが、バウンシーキャッスルの修理に\n取りかかったようです。これで一安心ですね。	
6	105	CELL3091	<1>Lastly, to thank you for your attention, here's a really clever trick for all Theme Park owners.	<1>最後に長い時間、付き合ってくれたオーナーに、\nとっておきのテクニックをお教えしましょう。	
6	106	CELL3101	<1>First, make sure that the cursor is free.	<1>まず”カーソルフリー”状態である事を\n確認してください。	
6	107	CELL3111	<1>Then try tapping the Mechanic several times, quickly, with your Stylus.	<1>この状態で、タッチペンでメカニックを\n素早く何度もタッチしてみてください。	
6	108	CELL3121	<1>You may notice that he works faster when you do this.	<1>メカニックの動作が\n速くなった事に気付きましたか？	
6	109	CELL3131	<1>Mechanics need a certain amount of time to repair a ride.	<1>アトラクション修理には、\nどれだけ優秀なメカニックでも、\nある程度の時間が必要となります。	
6	110	CELL3141	<2>If you, the Park Owner, encourage him by tapping on him, he will work more quickly!	<2>しかしオーナーであるあなたの励ましが、\nスタッフの作業スピードを\n飛躍的に向上させます！	
6	111	CELL3151	<1>All types of staff, not just the Mechanics, will work harder for you if you give them encouragement.	<1>メカニックに関わらず、すべてのスタッフは\nあなたの期待に応えようと、頑張るでしょう。	
6	112	CELL3161	<1>If you see a member of your staff hard at work, make sure you personally give them some encouragement!	<1>一生懸命働いているスタッフを見かけたら、\nオーナーが直接励ましてあげてください。	
6	113	CELL3171	<2>That's it for our tutorial! Thank you for your attention.	<2>お疲れ様でした！\n以上を持ちまして、チュートリアルは完了です！	
6	114	CELL3181	<1>We've only covered the basics here, but I'm sure you'll be fine!	<1>基礎的な事しか説明しませんでしたが、\nここまで付いてこれた、あなたなら\nきっと大丈夫！	
6	115	CELL3191	<1>Four advisors, myself included, will always be on hand to offer you all kinds of helpful tips.	<1>わたしを含めた４人のアドバイザーが、\nいつでもあなたのお役に立つべく、\n助言を差し上げます。	
6	116	CELL3201	<2>Ready to make the world's best Theme Park? Then let's get to it!	<2>さぁ、世界一のテーマパーク王目指して、\n一緒に頑張りましょう！！	
6	117	TT_SKIP_CONFIRM_MESSAGE	<1>You will skip the tutorial. Is this ok?	<1>スタートボタンで\nチュートリアルをスキップします。\nよろしいですか？	
